"","close","adjOpen","adjClose","avg_price7","change"
"1246",300.63,299.667663,299.8372147,290.735565628571,"Decrease"
"1247",303.74,302.4203846,302.9390133,294.320372914286,"Decrease"
"1248",310.13,305.64,310.13,297.6287682,"Decrease"
"1249",315.01,308.1,315.01,300.769450214286,"Decrease"
"1250",311.41,317.83,311.41,304.069778885714,"Decrease"
"1251",307.65,312.15,307.65,306.250219785714,"Decrease"
"1252",309.54,304.51,309.54,308.073746857143,"Decrease"
"1253",307.71,300.35,307.71,309.198430471429,"Increase"
"1254",314.96,313.17,314.96,310.915714285714,"Decrease"
"1255",313.14,315.03,313.14,311.345714285714,"Decrease"
"1256",319.23,316.68,319.23,311.948571428571,"Decrease"
"1257",316.85,318.66,316.85,312.725714285714,"Decrease"
"1258",318.89,315.77,318.89,314.331428571429,"Decrease"
